,filename,semantic_label,numeric_label,partition,task,partition_challenge
2141,002108.png,saint_bernard,2.0,train,source,test
2142,005095.png,miniature_poodle,1.0,test,source,train
2143,007096.png,siberian_husky,6.0,,source,train
2144,008645.png,samoyed,0.0,,source,val
2145,001993.png,saint_bernard,2.0,train,source,train
2146,000051.png,saint_bernard,2.0,train,source,train
2147,000108.png,miniature_poodle,1.0,train,source,train
2148,010127.png,saint_bernard,2.0,,source,val
2149,000789.png,yorkshire_terrier,7.0,train,source,train
2150,000878.png,miniature_poodle,1.0,train,source,train
2151,001022.png,chihuahua,5.0,train,source,test
2152,009023.png,chihuahua,5.0,,source,train
2153,009149.png,samoyed,0.0,,source,train
2154,001833.png,dalmatian,4.0,train,source,train
2155,004174.png,great_dane,3.0,test,source,train
2156,000693.png,yorkshire_terrier,7.0,train,source,train
2157,009636.png,saint_bernard,2.0,,source,train
2158,005331.png,dalmatian,4.0,test,source,test
2159,004210.png,dalmatian,4.0,test,source,test
2160,009561.png,dalmatian,4.0,,source,test
2161,001451.png,yorkshire_terrier,7.0,train,source,train
2162,001111.png,miniature_poodle,1.0,train,source,test
2163,005049.png,great_dane,3.0,test,source,train
2164,006444.png,siberian_husky,6.0,,source,test
2165,002368.png,miniature_poodle,1.0,train,source,train
2166,009739.png,chihuahua,5.0,,source,test
2167,005052.png,saint_bernard,2.0,test,source,val
2168,007698.png,great_dane,3.0,,source,train
2169,008382.png,saint_bernard,2.0,,source,train
2170,008685.png,saint_bernard,2.0,,source,train
2171,001115.png,siberian_husky,6.0,train,source,train
2172,008116.png,siberian_husky,6.0,,source,train
2173,008309.png,siberian_husky,6.0,,source,train
2174,008836.png,chihuahua,5.0,,source,train
2175,009485.png,miniature_poodle,1.0,,source,train
2176,003084.png,saint_bernard,2.0,val,source,test
2177,004806.png,siberian_husky,6.0,test,source,train
2178,005791.png,yorkshire_terrier,7.0,,source,test
2179,010038.png,siberian_husky,6.0,,source,test
2180,009762.png,saint_bernard,2.0,,source,train
2181,004630.png,samoyed,0.0,test,source,train
2182,007638.png,dalmatian,4.0,,source,test
2183,000831.png,chihuahua,5.0,train,source,train
2184,004605.png,siberian_husky,6.0,test,source,test
2185,005460.png,samoyed,0.0,test,source,test
2186,002401.png,siberian_husky,6.0,val,source,val
2187,000652.png,yorkshire_terrier,7.0,train,source,train
2188,003939.png,siberian_husky,6.0,val,source,train
2189,006435.png,siberian_husky,6.0,,source,train
2190,002737.png,great_dane,3.0,val,source,train
2191,010070.png,yorkshire_terrier,7.0,,source,train
2192,005915.png,miniature_poodle,1.0,,source,train
2193,008157.png,chihuahua,5.0,,source,test
2194,008123.png,yorkshire_terrier,7.0,,source,val
2195,000239.png,chihuahua,5.0,train,source,train
2196,000896.png,miniature_poodle,1.0,train,source,train
2197,007270.png,siberian_husky,6.0,,source,val
2198,001856.png,saint_bernard,2.0,train,source,val
2199,006468.png,yorkshire_terrier,7.0,,source,val
2200,006439.png,siberian_husky,6.0,,source,train
2201,003486.png,siberian_husky,6.0,val,source,train
2202,004365.png,samoyed,0.0,test,source,train
2203,003168.png,chihuahua,5.0,val,source,train
2204,009617.png,yorkshire_terrier,7.0,,source,train
2205,003976.png,dalmatian,4.0,val,source,val
2206,009551.png,siberian_husky,6.0,,source,test
2207,001915.png,siberian_husky,6.0,train,source,train
2208,009084.png,dalmatian,4.0,,source,test
2209,005482.png,saint_bernard,2.0,,source,train
2210,006933.png,yorkshire_terrier,7.0,,source,train
2211,009177.png,chihuahua,5.0,,source,test
2212,005967.png,saint_bernard,2.0,,source,train
2213,005013.png,miniature_poodle,1.0,test,source,val
2214,005514.png,miniature_poodle,1.0,,source,train
2215,005030.png,dalmatian,4.0,test,source,test
2216,007195.png,saint_bernard,2.0,,source,test
2217,006714.png,samoyed,0.0,,source,train
2218,007949.png,miniature_poodle,1.0,,source,val
2219,006115.png,chihuahua,5.0,,source,train
2220,009855.png,miniature_poodle,1.0,,source,train
2221,004482.png,samoyed,0.0,test,source,train
2222,007207.png,samoyed,0.0,,source,val
2223,001105.png,great_dane,3.0,train,source,test
2224,002384.png,miniature_poodle,1.0,train,source,val
2225,006975.png,samoyed,0.0,,source,test
2226,007080.png,siberian_husky,6.0,,source,train
2227,002592.png,miniature_poodle,1.0,val,source,test
2228,008742.png,chihuahua,5.0,,source,test
2229,010186.png,yorkshire_terrier,7.0,,source,val
2230,000906.png,chihuahua,5.0,train,source,train
2231,003679.png,samoyed,0.0,val,source,train
2232,003069.png,siberian_husky,6.0,val,source,test
2233,004525.png,siberian_husky,6.0,test,source,test
2234,003417.png,saint_bernard,2.0,val,source,train
2235,005147.png,saint_bernard,2.0,test,source,train
2236,001317.png,yorkshire_terrier,7.0,train,source,train
2237,000440.png,siberian_husky,6.0,train,source,train
2238,005387.png,miniature_poodle,1.0,test,source,train
2239,008966.png,yorkshire_terrier,7.0,,source,train
2240,003581.png,chihuahua,5.0,val,source,train
2241,000763.png,chihuahua,5.0,train,source,test
2242,004867.png,miniature_poodle,1.0,test,source,train
2243,004428.png,great_dane,3.0,test,source,test
2244,001360.png,dalmatian,4.0,train,source,train
2245,007734.png,saint_bernard,2.0,,source,val
2246,006349.png,saint_bernard,2.0,,source,test
2247,002335.png,miniature_poodle,1.0,train,source,train
2248,000971.png,dalmatian,4.0,train,source,train
2249,004788.png,dalmatian,4.0,test,source,test
2250,007371.png,dalmatian,4.0,,source,val
2251,000528.png,chihuahua,5.0,train,source,train
2252,007458.png,yorkshire_terrier,7.0,,source,train
2253,002106.png,miniature_poodle,1.0,train,source,test
2254,007836.png,yorkshire_terrier,7.0,,source,test
2255,000436.png,siberian_husky,6.0,train,source,train
2256,006626.png,siberian_husky,6.0,,source,train
2257,002912.png,yorkshire_terrier,7.0,val,source,test
2258,006786.png,saint_bernard,2.0,,source,train
2259,003606.png,saint_bernard,2.0,val,source,train
2260,001926.png,dalmatian,4.0,train,source,test
2261,008809.png,siberian_husky,6.0,,source,train
2262,004417.png,miniature_poodle,1.0,test,source,test
2263,003961.png,samoyed,0.0,val,source,val
2264,009182.png,samoyed,0.0,,source,train
2265,004686.png,samoyed,0.0,test,source,train
2266,004023.png,miniature_poodle,1.0,test,source,val
2267,001027.png,great_dane,3.0,train,source,train
2268,009419.png,miniature_poodle,1.0,,source,val
2269,001140.png,chihuahua,5.0,train,source,val
2270,001149.png,samoyed,0.0,train,source,test
2271,000076.png,great_dane,3.0,train,source,train
2272,003263.png,great_dane,3.0,val,source,val
2273,007114.png,miniature_poodle,1.0,,source,train
2274,001972.png,yorkshire_terrier,7.0,train,source,test
2275,004334.png,great_dane,3.0,test,source,train
2276,001306.png,siberian_husky,6.0,train,source,train
2277,002822.png,siberian_husky,6.0,val,source,val
2278,006969.png,great_dane,3.0,,source,train
2279,006007.png,great_dane,3.0,,source,test
2280,001287.png,miniature_poodle,1.0,train,source,test
2281,007016.png,samoyed,0.0,,source,test
2282,002082.png,dalmatian,4.0,train,source,train
2283,008749.png,chihuahua,5.0,,source,train
2284,006501.png,dalmatian,4.0,,source,test
2285,000233.png,chihuahua,5.0,train,source,test
2286,008263.png,chihuahua,5.0,,source,train
2287,010004.png,saint_bernard,2.0,,source,train
2288,004930.png,miniature_poodle,1.0,test,source,train
2289,006322.png,siberian_husky,6.0,,source,train
2290,009477.png,samoyed,0.0,,source,train
2291,000868.png,chihuahua,5.0,train,source,test
2292,008134.png,great_dane,3.0,,source,train
2293,002123.png,great_dane,3.0,train,source,test
2294,001918.png,great_dane,3.0,train,source,train
2295,008042.png,samoyed,0.0,,source,test
2296,006967.png,great_dane,3.0,,source,val
2297,000317.png,chihuahua,5.0,train,source,train
2298,003187.png,saint_bernard,2.0,val,source,train
2299,008847.png,chihuahua,5.0,,source,train
2300,001250.png,siberian_husky,6.0,train,source,train
2301,009833.png,saint_bernard,2.0,,source,train
2302,009830.png,chihuahua,5.0,,source,val
2303,005822.png,samoyed,0.0,,source,val
2304,001099.png,miniature_poodle,1.0,train,source,train
2305,009814.png,siberian_husky,6.0,,source,val
2306,001630.png,yorkshire_terrier,7.0,train,source,train
2307,007347.png,miniature_poodle,1.0,,source,val
2308,007039.png,siberian_husky,6.0,,source,train
2309,006581.png,chihuahua,5.0,,source,test
2310,004835.png,samoyed,0.0,test,source,train
2311,005959.png,chihuahua,5.0,,source,val
2312,008612.png,great_dane,3.0,,source,train
2313,001905.png,chihuahua,5.0,train,source,train
2314,008901.png,siberian_husky,6.0,,source,train
2315,002772.png,yorkshire_terrier,7.0,val,source,test
2316,006217.png,miniature_poodle,1.0,,source,train
2317,009388.png,siberian_husky,6.0,,source,train
2318,007156.png,saint_bernard,2.0,,source,train
2319,009386.png,dalmatian,4.0,,source,test
2320,001510.png,dalmatian,4.0,train,source,train
2321,005398.png,chihuahua,5.0,test,source,train
2322,009471.png,dalmatian,4.0,,source,test
2323,002309.png,yorkshire_terrier,7.0,train,source,val
2324,008225.png,samoyed,0.0,,source,train
2325,003855.png,dalmatian,4.0,val,source,train
2326,005191.png,chihuahua,5.0,test,source,train
2327,005952.png,samoyed,0.0,,source,test
2328,000782.png,miniature_poodle,1.0,train,source,val
2329,002982.png,saint_bernard,2.0,val,source,train
2330,001438.png,siberian_husky,6.0,train,source,train
2331,008943.png,great_dane,3.0,,source,train
2332,009227.png,yorkshire_terrier,7.0,,source,test
2333,005658.png,yorkshire_terrier,7.0,,source,train
2334,004337.png,great_dane,3.0,test,source,train
2335,008610.png,siberian_husky,6.0,,source,val
2336,000676.png,chihuahua,5.0,train,source,val
2337,002303.png,saint_bernard,2.0,train,source,train
2338,005064.png,dalmatian,4.0,test,source,val
2339,009565.png,miniature_poodle,1.0,,source,test
2340,003796.png,chihuahua,5.0,val,source,val
2341,004709.png,samoyed,0.0,test,source,test
2342,007733.png,siberian_husky,6.0,,source,train
2343,004347.png,yorkshire_terrier,7.0,test,source,test
2344,001746.png,siberian_husky,6.0,train,source,train
2345,004304.png,samoyed,0.0,test,source,train
2346,008683.png,samoyed,0.0,,source,train
2347,007543.png,great_dane,3.0,,source,train
2348,006267.png,chihuahua,5.0,,source,train
2349,005195.png,miniature_poodle,1.0,test,source,train
2350,006497.png,miniature_poodle,1.0,,source,train
2351,000092.png,chihuahua,5.0,train,source,train
2352,001975.png,great_dane,3.0,train,source,test
2353,004465.png,chihuahua,5.0,test,source,train
2354,003932.png,chihuahua,5.0,val,source,train
2355,003639.png,yorkshire_terrier,7.0,val,source,train
2356,007473.png,miniature_poodle,1.0,,source,train
2357,009258.png,dalmatian,4.0,,source,val
2358,008117.png,samoyed,0.0,,source,test
2359,010159.png,miniature_poodle,1.0,,source,train
2360,002712.png,yorkshire_terrier,7.0,val,source,train
2361,002872.png,saint_bernard,2.0,val,source,train
2362,005605.png,great_dane,3.0,,source,val
2363,007632.png,saint_bernard,2.0,,source,train
2364,009721.png,samoyed,0.0,,source,test
2365,005188.png,samoyed,0.0,test,source,train
2366,001266.png,samoyed,0.0,train,source,test
2367,007344.png,siberian_husky,6.0,,source,train
2368,003500.png,samoyed,0.0,val,source,train
2369,002900.png,chihuahua,5.0,val,source,val
2370,000266.png,great_dane,3.0,train,source,test
2371,005650.png,yorkshire_terrier,7.0,test,source,val
2372,003980.png,saint_bernard,2.0,test,source,test
2373,007190.png,miniature_poodle,1.0,,source,train
2374,004398.png,samoyed,0.0,test,source,val
2375,000382.png,yorkshire_terrier,7.0,train,source,test
2376,008014.png,dalmatian,4.0,,source,test
2377,010151.png,samoyed,0.0,,source,train
2378,000429.png,yorkshire_terrier,7.0,train,source,train
2379,010129.png,miniature_poodle,1.0,,source,train
2380,003316.png,saint_bernard,2.0,val,source,train
2381,001719.png,miniature_poodle,1.0,train,source,test
2382,002217.png,dalmatian,4.0,train,source,train
2383,002990.png,yorkshire_terrier,7.0,val,source,train
2384,002491.png,samoyed,0.0,train,source,train
2385,003313.png,great_dane,3.0,val,source,val
2386,005225.png,saint_bernard,2.0,test,source,train
2387,004445.png,dalmatian,4.0,test,source,train
2388,005101.png,chihuahua,5.0,test,source,train
2389,004476.png,samoyed,0.0,test,source,train
2390,001127.png,samoyed,0.0,train,source,train
2391,004853.png,miniature_poodle,1.0,test,source,test
2392,005919.png,dalmatian,4.0,,source,test
2393,005545.png,yorkshire_terrier,7.0,test,source,train
2394,003864.png,siberian_husky,6.0,val,source,train
2395,000111.png,saint_bernard,2.0,train,source,train
2396,005468.png,siberian_husky,6.0,test,source,val
2397,003037.png,siberian_husky,6.0,val,source,val
2398,007409.png,chihuahua,5.0,,source,train
2399,006192.png,chihuahua,5.0,,source,val
2400,001853.png,chihuahua,5.0,train,source,test
2401,003227.png,yorkshire_terrier,7.0,val,source,train
2402,009813.png,dalmatian,4.0,,source,test
2403,000955.png,saint_bernard,2.0,train,source,test
2404,005299.png,samoyed,0.0,test,source,test
2405,009490.png,samoyed,0.0,,source,train
2406,008238.png,chihuahua,5.0,,source,train
2407,002267.png,great_dane,3.0,train,source,train
2408,007197.png,dalmatian,4.0,,source,train
2409,002091.png,dalmatian,4.0,train,source,val
2410,000537.png,dalmatian,4.0,train,source,train
2411,002579.png,saint_bernard,2.0,val,source,train
2412,008619.png,saint_bernard,2.0,,source,test
2413,001065.png,miniature_poodle,1.0,train,source,train
2414,006915.png,siberian_husky,6.0,,source,train
2415,001897.png,chihuahua,5.0,train,source,train
2416,005410.png,saint_bernard,2.0,,source,train
2417,000065.png,yorkshire_terrier,7.0,train,source,train
2418,003851.png,dalmatian,4.0,val,source,test
2419,008242.png,great_dane,3.0,,source,test
2420,009286.png,samoyed,0.0,,source,test
2421,004364.png,yorkshire_terrier,7.0,test,source,train
2422,007533.png,yorkshire_terrier,7.0,,source,val
2423,008453.png,yorkshire_terrier,7.0,,source,val
2424,004282.png,dalmatian,4.0,test,source,train
2425,009418.png,samoyed,0.0,,source,test
2426,001817.png,saint_bernard,2.0,train,source,test
2427,004588.png,siberian_husky,6.0,test,source,val
2428,004972.png,miniature_poodle,1.0,test,source,train
2429,001901.png,miniature_poodle,1.0,train,source,val
2430,004928.png,chihuahua,5.0,test,source,train
2431,008174.png,miniature_poodle,1.0,,source,val
2432,003931.png,yorkshire_terrier,7.0,val,source,test
2433,007353.png,great_dane,3.0,,source,val
2434,005695.png,samoyed,0.0,test,source,test
2435,005083.png,miniature_poodle,1.0,test,source,test
2436,000396.png,great_dane,3.0,train,source,test
2437,006031.png,siberian_husky,6.0,,source,test
2438,002583.png,great_dane,3.0,val,source,train
2439,007551.png,miniature_poodle,1.0,,source,test
2440,000007.png,saint_bernard,2.0,train,source,test
2441,002713.png,miniature_poodle,1.0,val,source,val
2442,006462.png,miniature_poodle,1.0,,source,train
2443,006259.png,yorkshire_terrier,7.0,,source,train
2444,001210.png,yorkshire_terrier,7.0,train,source,train
2445,005753.png,yorkshire_terrier,7.0,,source,val
2446,007564.png,chihuahua,5.0,,source,train
2447,007791.png,chihuahua,5.0,,source,train
2448,001295.png,siberian_husky,6.0,train,source,train
2449,006294.png,chihuahua,5.0,,source,train
2450,008118.png,yorkshire_terrier,7.0,,source,train
2451,000845.png,saint_bernard,2.0,train,source,train
2452,005202.png,saint_bernard,2.0,test,source,train
2453,004344.png,great_dane,3.0,test,source,val
2454,009618.png,samoyed,0.0,,source,val
2455,002298.png,great_dane,3.0,train,source,val
2456,008267.png,saint_bernard,2.0,,source,train
2457,000948.png,great_dane,3.0,train,source,test
2458,003076.png,yorkshire_terrier,7.0,val,source,test
2459,000196.png,samoyed,0.0,train,source,train
2460,005566.png,samoyed,0.0,test,source,train
2461,000332.png,dalmatian,4.0,train,source,test
2462,004872.png,saint_bernard,2.0,test,source,train
2463,006147.png,chihuahua,5.0,,source,test
2464,001830.png,chihuahua,5.0,train,source,val
2465,004105.png,siberian_husky,6.0,test,source,test
2466,004457.png,saint_bernard,2.0,test,source,train
2467,001079.png,great_dane,3.0,train,source,train
2468,009382.png,samoyed,0.0,,source,test
2469,000442.png,siberian_husky,6.0,train,source,train
2470,002909.png,siberian_husky,6.0,val,source,val
2471,009020.png,chihuahua,5.0,,source,val
2472,004813.png,miniature_poodle,1.0,test,source,val
2473,006028.png,dalmatian,4.0,,source,test
2474,009564.png,miniature_poodle,1.0,,source,train
2475,001270.png,chihuahua,5.0,train,source,train
2476,005592.png,miniature_poodle,1.0,,source,val
2477,003809.png,great_dane,3.0,val,source,val
2478,005882.png,dalmatian,4.0,,source,train
2479,005245.png,samoyed,0.0,test,source,train
2480,008861.png,great_dane,3.0,,source,test
2481,001173.png,siberian_husky,6.0,train,source,val
2482,001372.png,yorkshire_terrier,7.0,train,source,train
2483,000168.png,miniature_poodle,1.0,train,source,train
2484,001325.png,saint_bernard,2.0,train,source,train
2485,009117.png,samoyed,0.0,,source,train
2486,000102.png,dalmatian,4.0,train,source,train
2487,004966.png,chihuahua,5.0,test,source,val
2488,005966.png,siberian_husky,6.0,,source,train
2489,004013.png,chihuahua,5.0,val,source,train
2490,007138.png,chihuahua,5.0,,source,train
2491,007975.png,saint_bernard,2.0,,source,train
2492,009769.png,siberian_husky,6.0,,source,val
